CMTE_ID,CMTE_NM,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,CAND_ID,CAND_NM,RPT_YR,RPT_TP,TERM_RPT_FLAG,AMNDT_IND,RECEIPT_DT,CVG_START_DT,CVG_END_DT,RPT_PGI,COH_BOP,TTL_RECEIPTS_SUM_PAGE_PER,SUBTTL_SUM_PAGE_PER,TTL_DISB_SUM_PAGE_PER,COH_COP,DEBTS_OWED_TO_CMTE,DEBTS_OWED_BY_CMTE,EXP_SUBJECT_LIMITS,NET_CONTB_SUM_PAGE_PER,NET_OP_EXP_SUM_PAGE_PER,FED_FUNDS_PER,INDV_CONTB_PER,POL_PTY_CMTE_CONTB_PER,OTHER_POL_CMTE_CONTB_PER,CAND_CONTB_PER,TTL_CONTB_PER,TRANF_FROM_AFFILATED_CMTE_PER,LOANS_RECEIVED_FROM_CAND_PER,OTHER_LOANS_RECEIVED_PER,TTL_LOANS_RECEIVED_PER,OFFSETS_TO_OP_EXP_PER,OFFSETS_TO_FNDRSG_EXP_PER,OFFSETS_TO_LEGAL_ACCTG_PER,TTL_OFFSETS_TO_OP_EXP_PER,OTHER_RECEIPTS_PER,TTL_RECEIPTS_PER,OP_EXP_PER,TRANF_TO_OTHER_AUTH_CMTE_PER,FNDRSG_DISB_PER,EXEMPT_LEGAL_ACCTG_DISB_PER,REPYMTS_LOANS_MADE_BY_CAND_PER,REPYMTS_OTHER_LOANS_PER,TTL_LOAN_REPYMTS_MADE_PER,REF_INDV_CONTB_PER,REF_POL_PTY_CMTE_CONTB_PER,REF_OTHER_POL_CMTE_CONTB_PER,TTL_CONTB_REF_PER,OTHER_DISB_PER,TTL_DISB_PER,ITEMS_ON_HAND_LIQUIDATED,TTL_PER,FED_FUNDS_YTD,INDV_CONTB_YTD,POL_PTY_CMTE_CONTB_YTD,OTHER_POL_CMTE_CONTB_YTD,CAND_CONTB_YTD,TTL_CONTB_YTD,TRANF_FROM_AFFILIATED_CMTE_YTD,LOANS_RECEIVED_FROM_CAND_YTD,OTHER_LOANS_RECEIVED_YTD,TTL_LOANS_RECEIVED_YTD,OFFSETS_TO_OP_EXP_YTD,OFFSETS_TO_FNDRSG_EXP_YTD,OFFSETS_TO_LEGAL_ACCTG_YTD,TTL_OFFSETS_TO_OP_EXP_YTD,OTHER_RECEIPTS_YTD,TTL_RECEIPTS_YTD,OP_EXP_YTD,TRANF_TO_OTHER_AUTH_CMTE_YTD,FNDRSG_DISB_YTD,EXEMPT_LEGAL_ACCTG_DISB_YTD,REPYMTS_LOANS_MADE_CAND_YTD,REPYMTS_OTHER_LOANS_YTD,TTL_LOAN_REPYMTS_MADE_YTD,REF_INDV_CONTB_YTD,REF_POL_PTY_CMTE_CONTB_YTD,REF_OTHER_POL_CMTE_CONTB_YTD,TTL_CONTB_REF_YTD,OTHER_DISB_YTD,TTL_DISB_YTD,TTL_YTD,TRES_SIGN_NM,TRES_SIGN_DT,FILE_NUM
C00575449,"RAND PAUL FOR PRESIDENT, INC.","PO BOX 77681","","WASHINGTON","DC","20013","P40003576","PAUL, RAND",2015,"Q3",,A,15-OCT-15,01-JUL-15,30-SEP-15,,4161515.14,2509251.63,6670766.77,4546611.25,2124155.52,0,326439.55,7220129.01,7700910.93,7220129.01,0,2428433.6,0,9584.1,0,2438017.7,57867.7,0,0,0,12807.71,0,0,12807.71,558.52,2509251.63,4511985.07,2115.72,0,0,0,0,0,15002.84,0,17507.62,32510.46,0,4546611.25,0,0,0,7722738.53,0,41089.72,0,7763828.25,1647426.84,0,0,0,30213.2,0,0,30213.2,562.48,9442030.77,7250342.21,3615.72,0,0,0,0,0,45409.7,0,17507.62,62917.32,1000,7317875.25,0,"KILGORE, PAUL",30-MAR-16,1057795
C00575449,"RAND PAUL FOR PRESIDENT, INC.","PO BOX 77681","","WASHINGTON","DC","20013","P40003576","PAUL, RAND",2016,"M8",,N,19-AUG-16,01-JUL-16,31-JUL-16,,2558.66,10,2568.66,52.98,2515.68,0,301307.88,11821371.87,10146011.31,11821371.87,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,52.98,0,0,0,0,0,0,0,0,0,0,0,52.98,0,0,0,10229332.2,0,47171.17,0,10276503.37,1735263.26,0,0,0,31997.57,0,0,31997.57,212501.08,12256265.28,11853369.44,267999.8,0,0,0,0,0,111184.44,0,19307.62,130492.06,1888.3,12253749.6,0,"KILGORE, PAUL",19-AUG-16,1095883
C00575449,"RAND PAUL FOR PRESIDENT, INC.","PO BOX 77681","","WASHINGTON","DC","20013","P40003576","PAUL, RAND",2015,"YE",,A,31-JAN-16,01-OCT-15,31-DEC-15,,2124155.52,2077407.36,4201562.88,2931491.38,1270071.5,0,246367.72,10132578.76,9464372.79,10132578.76,0,1780360.71,0,500,0,1780860.71,84815.27,0,0,0,142.78,0,0,142.78,211588.6,2077407.36,2912592.53,1500,0,0,0,0,0,17398.85,0,0,17398.85,0,2931491.38,0,0,0,9503099.24,0,41589.72,0,9544688.96,1732242.11,0,0,0,30355.98,0,0,30355.98,212151.08,11519438.13,10162934.74,5115.72,0,0,0,0,0,62808.55,0,17507.62,80316.17,1000,10249366.63,0,"KILGORE, PAUL",30-MAR-16,1057796
C00575449,"RAND PAUL FOR PRESIDENT, INC.","PO BOX 77681","","WASHINGTON","DC","20013","P40003576","PAUL, RAND",2016,"M2",,A,20-FEB-16,01-JAN-16,31-JAN-16,,1270071.5,638613.79,1908685.29,1054543.68,854141.61,0,296690.37,11186122.4,10102874.84,11186122.4,0,638613.05,0,0,0,638613.05,0,0,0,0,.74,0,0,.74,0,638613.79,1053544.38,0,0,0,0,0,0,111,0,0,111,888.3,1054543.68,0,0,0,10141712.29,0,41589.72,0,10183302.01,1732242.11,0,0,0,30356.72,0,0,30356.72,212151.08,12158051.92,11216479.12,5115.72,0,0,0,0,0,62919.55,0,17507.62,80427.17,1888.3,11303910.31,0,"KILGORE, PAUL",30-MAR-16,1057798
C00575449,"RAND PAUL FOR PRESIDENT, INC.","PO BOX 77681","","WASHINGTON","DC","20013","P40003576","PAUL, RAND",2016,"M7",,N,20-JUL-16,01-JUN-16,30-JUN-16,,73420.14,80,73500.14,70941.48,2558.66,0,301107.88,11821318.89,10146001.31,11821318.89,0,80,0,0,0,80,0,0,0,0,0,0,0,0,0,80,10081.3,52907.62,0,0,0,0,0,7952.56,0,0,7952.56,0,70941.48,0,0,0,10229322.2,0,47171.17,0,10276493.37,1735263.26,0,0,0,31997.57,0,0,31997.57,212501.08,12256255.28,11853316.46,267999.8,0,0,0,0,0,111184.44,0,19307.62,130492.06,1888.3,12253696.62,0,"KILGORE, PAUL",20-JUL-16,1089477
C00575449,"RAND PAUL FOR PRESIDENT, INC.","PO BOX 77681","","WASHINGTON","DC","20013","P40003576","PAUL, RAND",2016,"M4",,N,20-APR-16,01-MAR-16,31-MAR-16,,473702.04,-310.18,473391.86,280715.27,192676.59,0,386986.76,11717817.49,10179710.22,11717817.49,0,-3010.18,0,2700,0,-310.18,0,0,0,0,0,0,0,0,0,-310.18,70738.81,209976.46,0,0,0,0,0,0,0,0,0,0,280715.27,0,0,0,10229060.95,0,47171.17,0,10276232.12,1735263.26,0,0,0,31897.57,0,0,31897.57,212501.08,12255894.03,11749715.06,215092.18,0,0,0,0,0,77214.28,0,19307.62,96521.9,1888.3,12063217.44,0,"KILGORE, PAUL",20-APR-16,1066379
C00581876,"KASICH FOR AMERICA","POST OFFICE BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,1408687.51,303733.37,1712420.88,1160068.49,552352.39,0,0,18670665.23,19223341.52,18670665.23,0,290395.24,0,3500,0,293895.24,0,0,0,0,9838.13,0,0,9838.13,0,303733.37,1115762.99,0,0,0,0,0,0,44305.5,0,0,44305.5,0,1160068.49,0,0,0,19052182.27,0,275570.62,0,19327752.89,0,0,0,0,59294.51,0,0,59294.51,0,19387047.4,18729959.74,0,0,0,0,0,0,97911.37,0,6500,104411.37,0,18834371.11,0,"MARSHALL, SUZANNE",20-JUN-16,1079102
C00581876,"KASICH FOR AMERICA","P.O. BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2015,"YE",,N,31-JAN-16,01-OCT-15,31-DEC-15,,2677144.98,3193731.54,5870876.52,3333575.92,2537300.6,0,0,5007731.28,7545031.88,5007731.28,0,3123389.31,0,62198,0,3185587.31,0,0,0,0,8144.23,0,0,8144.23,0,3193731.54,3317137.92,0,0,0,0,0,0,11438,0,5000,16438,0,3333575.92,0,0,0,7390800.26,0,181470.62,0,7572270.88,0,0,0,0,10093.96,0,0,10093.96,0,7582364.84,5017825.24,0,0,0,0,0,0,22239,0,5000,27239,0,5045064.24,0,"MARSHALL, SUZANNE",31-JAN-16,1047320
C00581876,"KASICH FOR AMERICA","P.O. BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2015,"Q3",,A,15-OCT-15,01-JUL-15,30-SEP-15,,0,4388633.3,4388633.3,1711488.32,2677144.98,0,0,1698737.59,4375882.57,1698737.59,0,4267410.95,0,119272.62,0,4386683.57,0,0,0,0,1949.73,0,0,1949.73,0,4388633.3,1700687.32,0,0,0,0,0,0,10801,0,0,10801,0,1711488.32,0,0,0,4267410.95,0,119272.62,0,4386683.57,0,0,0,0,1949.73,0,0,1949.73,0,4388633.3,1700687.32,0,0,0,0,0,0,10801,0,0,10801,0,1711488.32,0,"MARSHALL, SUZANNE",04-JAN-16,1038076
C00581876,"KASICH FOR AMERICA","P.O. BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2016,"M3",,A,20-MAR-16,01-FEB-16,29-FEB-16,,1476642.36,3420408.78,4897051.14,3640497.91,1256553.23,0,0,10725898.64,11982525.77,10725898.64,0,3369988.1,0,18200,0,3388188.1,0,0,0,0,32220.68,0,0,32220.68,0,3420408.78,3627147.91,0,0,0,0,0,0,13350,0,0,13350,0,3640497.91,0,0,0,11796295.15,0,230670.62,0,12026965.77,0,0,0,0,42314.75,0,0,42314.75,0,12069280.52,10768213.39,0,0,0,0,0,0,37940,0,6500,44440,0,10812653.39,0,"MARSHALL, SUZANNE",29-APR-16,1070657
C00581876,"KASICH FOR AMERICA","POST OFFICE BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2016,"M7",,N,18-JUL-16,01-JUN-16,30-JUN-16,,552352.39,59638.32,611990.71,501210.2,110780.51,0,0,18650204.59,18751343,18650204.59,0,1470,0,300,0,1770,0,0,0,0,47902.32,0,0,47902.32,9966,59638.32,27108.62,0,0,0,0,0,0,443701.58,0,30400,474101.58,0,501210.2,0,0,0,19053985.33,0,275870.62,0,19329855.95,0,0,0,0,107196.83,0,0,107196.83,9966,19447018.78,18757401.42,0,0,0,0,0,0,541612.95,0,36900,578512.95,0,19335914.37,0,"MARSHALL, SUZANNE",18-JUL-16,1088217
C00581876,"KASICH FOR AMERICA","P.O. BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2016,"M2",,A,20-FEB-16,01-JAN-16,31-JAN-16,,2537300.6,1066524.9,3603825.5,2127183.14,1476642.36,0,0,7130971.41,8607687.67,7130971.41,0,1035524.79,0,31000,0,1066524.79,0,0,0,0,.11,0,0,.11,0,1066524.9,2123332.14,0,0,0,0,0,0,2351,0,1500,3851,0,2127183.14,0,0,0,8426307.05,0,212470.62,0,8638777.67,0,0,0,0,10094.07,0,0,10094.07,0,8648871.74,7141065.48,0,0,0,0,0,0,24590,0,6500,31090,0,7172155.48,0,"MARSHALL, SUZANNE",26-APR-16,1070348
C00581876,"KASICH FOR AMERICA","POST OFFICE BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2016,"Q3",,N,20-OCT-16,01-JUL-16,30-SEP-16,,110780.51,159507.3,270287.81,90401.64,179886.17,0,0,18717527.02,18746356.82,18717527.02,0,196,0,0,0,196,0,0,0,0,17897.03,0,0,17897.03,141414.27,159507.3,85219.46,0,0,0,0,0,0,182.18,0,5000,5182.18,0,90401.64,0,0,0,19054181.33,0,275870.62,0,19330051.95,0,0,0,0,125093.86,0,0,125093.86,151380.27,19606526.08,18842620.88,0,0,0,0,0,0,541795.13,0,41900,583695.13,0,19426316.01,0,"MARSHALL, SUZANNE",20-OCT-16,1111869
C00581876,"KASICH FOR AMERICA","P.O. BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2016,"M5",,N,20-MAY-16,01-APR-16,30-APR-16,,1160028.36,2526860.77,3686889.13,2278201.62,1408687.51,0,0,17564740.37,18973501.78,17564740.37,0,2509770.85,0,16700,0,2526470.85,0,0,0,0,389.92,0,0,389.92,0,2526860.77,2269119.4,0,0,0,0,0,0,9082.22,0,0,9082.22,0,2278201.62,0,0,0,18761537.03,0,272070.62,0,19033607.65,0,0,0,0,49456.38,0,0,49456.38,0,19083064.03,17614196.75,0,0,0,0,0,0,53605.87,0,6500,60105.87,0,17674302.62,0,"MARSHALL, SUZANNE",20-MAY-16,1073711
C00581876,"KASICH FOR AMERICA","P.O. BOX 1344","","COLUMBUS","OH","43216","P60003670","KASICH, JOHN R.",2016,"M4",,N,20-APR-16,01-MAR-16,31-MAR-16,,1256553.23,4486922.74,5743475.97,4583447.61,1160028.36,0,0,15296010.89,16456113.15,15296010.89,0,4455471.03,0,24700,0,4480171.03,0,0,0,0,6751.71,0,0,6751.71,0,4486922.74,4576863.96,0,0,0,0,0,0,6583.65,0,0,6583.65,0,4583447.61,0,0,0,16247263.18,0,259873.62,0,16507136.8,0,0,0,0,49066.46,0,0,49066.46,0,16556203.26,15345077.35,0,0,0,0,0,0,44523.65,0,6500,51023.65,0,15396101,0,"MARSHALL, SUZANNE",20-APR-16,1066313
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M5",,N,20-MAY-16,01-APR-16,30-APR-16,,3366370.85,25597.14,3391967.99,1519788.07,1872179.92,0,266883.5,0,62181718.01,60873040.69,0,-1904,0,0,0,-1904,0,0,0,0,25943.42,0,0,25943.42,1557.72,25597.14,693650.84,0,0,0,0,0,0,826137.23,0,0,826137.23,0,1519788.07,0,0,0,63461727.63,0,5588.29,0,63467315.92,0,25000,0,25000,96657.9,0,0,96657.9,538502.6,64127476.42,60969698.59,0,0,0,0,0,0,1285597.91,0,0,1285597.91,0,62255296.5,0,"DELANY, LOGAN D JR",20-MAY-16,1073684
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M4",,A,20-APR-16,01-MAR-16,31-MAR-16,,4870800.7,495263.33,5366064.03,1999693.18,3366370.85,0,360078.51,0,63009759.24,60205333.27,0,439547.62,0,0,0,439547.62,0,0,0,0,0,0,0,0,55715.71,495263.33,1921689.41,0,0,0,0,0,0,78003.77,0,0,78003.77,0,1999693.18,0,0,0,63463631.63,0,5588.29,0,63469219.92,0,25000,0,25000,70714.48,0,0,70714.48,536944.88,64101879.28,60276047.75,0,0,0,0,0,0,459460.68,0,0,459460.68,0,60735508.43,0,"DELANY, LOGAN D JR",20-MAY-16,1073751
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M2",,A,20-FEB-16,01-JAN-16,31-JAN-16,,6567647.25,3823894.37,10391541.62,6244870.64,4146670.98,0,25000,0,57007114.8,53323766.79,0,3385111.39,0,0,0,3385111.39,0,0,0,0,460.01,0,0,460.01,438322.97,3823894.37,6192012.33,0,0,0,0,0,0,52858.31,0,0,52858.31,0,6244870.64,0,0,0,57326717.94,0,5538.29,0,57332256.23,0,25000,0,25000,64925.48,0,0,64925.48,438322.97,57860504.68,53388692.27,0,0,0,0,0,0,325141.43,0,0,325141.43,0,53713833.7,0,"DELANY, LOGAN D JR",20-MAY-16,1073637
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M3",,A,20-MAR-16,01-FEB-16,29-FEB-16,,4146670.98,5746111.27,9892782.25,5021981.55,4870800.7,0,360078.51,0,62648215.39,58283643.86,0,5697366.07,0,50,0,5697416.07,0,0,0,0,5789,0,0,5789,42906.2,5746111.27,4965666.07,0,0,0,0,0,0,56315.48,0,0,56315.48,0,5021981.55,0,0,0,63024084.01,0,5588.29,0,63029672.3,0,25000,0,25000,70714.48,0,0,70714.48,481229.17,63606615.95,58354358.34,0,0,0,0,0,0,381456.91,0,0,381456.91,0,58735815.25,0,"DELANY, LOGAN D JR",21-APR-16,1066643
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M10",,N,20-OCT-16,01-SEP-16,30-SEP-16,,1035719.83,405797.9,1441517.73,451104.16,990413.57,0,0,0,62173418.01,61439964.01,0,0,0,0,0,0,0,0,0,0,4.05,0,0,4.05,405793.85,405797.9,45310.26,0,0,0,0,0,0,0,0,0,0,405793.9,451104.16,0,0,0,63461402.63,0,5588.29,0,63466990.92,0,25000,0,25000,143891.77,0,0,143891.77,1162753.47,64798636.16,61583855.78,0,0,0,25000,0,25000,1293572.91,0,0,1293572.91,905793.9,63808222.59,0,"DELANY, LOGAN D JR",20-OCT-16,1111578
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M7",,A,20-JUL-16,01-JUN-16,30-JUN-16,,1785123.35,34436,1819559.35,85666,1733893.35,0,211883.5,0,62173368.01,61088945.29,0,-25,0,0,0,-25,0,0,0,0,2114.76,0,0,2114.76,32346.24,34436,82566,0,0,0,0,0,0,3100,0,0,3100,0,85666,0,0,0,63461402.63,0,5588.29,0,63466990.92,0,25000,0,25000,102499.71,0,0,102499.71,649470.63,64243961.26,61191445,0,0,0,25000,0,25000,1293622.91,0,0,1293622.91,0,62510067.91,0,"DELANY, LOGAN D JR",02-AUG-16,1092034
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M8",,N,19-AUG-16,01-JUL-16,31-JUL-16,,1733893.35,127681,1861574.35,63283.83,1798290.52,0,211883.5,0,62173368.01,61132037.11,0,0,0,0,0,0,0,0,0,0,20192.01,0,0,20192.01,107488.99,127681,63283.83,0,0,0,0,0,0,0,0,0,0,0,63283.83,0,0,0,63461402.63,0,5588.29,0,63466990.92,0,25000,0,25000,122691.72,0,0,122691.72,756959.62,64371642.26,61254728.83,0,0,0,25000,0,25000,1293622.91,0,0,1293622.91,0,62573351.74,0,"DELANY, LOGAN D JR",19-AUG-16,1095924
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2015,"YE",,A,31-JAN-16,01-OCT-15,31-DEC-15,,11272534.13,22627101.7,33899635.83,27331988.58,6567647.25,438322.97,25000,0,53674861.72,47132214.47,0,22607671.43,0,3450,0,22611121.43,0,0,0,0,15980.27,0,0,15980.27,0,22627101.7,27145736.94,0,0,0,0,0,0,186251.64,0,0,186251.64,0,27331988.58,0,0,0,53941606.55,0,5538.29,0,53947144.84,0,25000,0,25000,64465.47,0,0,64465.47,0,54036610.31,47196679.94,0,0,0,0,0,0,272283.12,0,0,272283.12,0,47468963.06,0,"DELANY, LOGAN D JR",28-MAR-16,1057553
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M9",,N,20-SEP-16,01-AUG-16,31-AUG-16,,1798290.52,21196,1819486.52,783766.69,1035719.83,0,0,0,62173418.01,61394657.8,0,0,0,0,0,0,0,0,0,0,21196,0,0,21196,0,21196,283816.69,0,0,0,0,0,0,-50,0,0,-50,500000,783766.69,0,0,0,63461402.63,0,5588.29,0,63466990.92,0,25000,0,25000,143887.72,0,0,143887.72,756959.62,64392838.26,61538545.52,0,0,0,25000,0,25000,1293572.91,0,0,1293572.91,500000,63357118.43,0,"DELANY, LOGAN D JR",20-SEP-16,1100214
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,1872179.92,82048.84,1954228.76,169105.41,1785123.35,0,211883.5,0,62176493.01,61008494.05,0,-300,0,0,0,-300,0,0,0,0,3727.05,0,0,3727.05,78621.79,82048.84,139180.41,0,0,0,25000,0,25000,4925,0,0,4925,0,169105.41,0,0,0,63461427.63,0,5588.29,0,63467015.92,0,25000,0,25000,100384.95,0,0,100384.95,617124.39,64209525.26,61108879,0,0,0,25000,0,25000,1290522.91,0,0,1290522.91,0,62424401.91,0,"DELANY, LOGAN D JR",20-JUN-16,1079198
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2015,"Q3",,N,15-OCT-15,01-JUL-15,30-SEP-15,,4745312.13,20767266.51,25512578.64,14240044.51,11272534.13,0,25000,0,31249991.93,20002457.8,0,20723541.91,0,1230.98,0,20724772.89,0,0,0,0,42493.62,0,0,42493.62,0,20767266.51,14165863.87,0,0,0,0,0,0,74180.64,0,0,74180.64,0,14240044.51,0,0,0,31333935.12,0,2088.29,0,31336023.41,0,25000,0,25000,48485.2,0,0,48485.2,0,31409508.61,20050943,0,0,0,0,0,0,86031.48,0,0,86031.48,0,20136974.48,0,"DELANY, LOGAN D JR",15-OCT-15,1029311
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2015,"Q2",,A,15-JUL-15,01-APR-15,30-JUN-15,,1693036.43,8469048.33,10162084.76,5416772.63,4745312.13,0,25000,0,10599399.68,5879087.55,0,8465162.21,0,857.31,0,8466019.52,0,0,0,0,3028.81,0,0,3028.81,0,8469048.33,5404921.79,0,0,0,0,0,0,11850.84,0,0,11850.84,0,5416772.63,0,0,0,10610393.21,0,857.31,0,10611250.52,0,25000,0,25000,5991.58,0,0,5991.58,0,10642242.1,5885079.13,0,0,0,0,0,0,11850.84,0,0,11850.84,0,5896929.97,0,"DELANY, LOGAN D JR",09-SEP-15,1024324
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2016,"M11",,N,17-NOV-16,01-OCT-16,31-OCT-16,,990413.57,265147.27,1255560.84,450009.05,805551.79,0,0,0,62169368.01,61455082.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265147.27,265147.27,15118.12,0,0,0,0,0,0,4050,0,0,4050,430840.93,450009.05,0,0,0,63461402.63,0,5588.29,0,63466990.92,0,25000,0,25000,143891.77,0,0,143891.77,1427900.74,65063783.43,61598973.9,0,0,0,25000,0,25000,1297622.91,0,0,1297622.91,1336634.83,64258231.64,0,"DELANY, LOGAN D JR",17-NOV-16,1126338
C00573519,"CARSON AMERICA"," 1800 DIAGONAL ROAD","STE 140","ALEXANDRIA","VA","22314","P60005915","CARSON, BENJAMIN S.",2015,"Q1",,N,15-APR-15,01-JAN-15,31-MAR-15,,0,2173193.77,2173193.77,480157.34,1693036.43,0,25000,0,2145231,477194.57,0,2145231,0,0,0,2145231,0,25000,0,25000,2962.77,0,0,2962.77,0,2173193.77,480157.34,0,0,0,0,0,0,0,0,0,0,0,480157.34,0,0,0,2145231,0,0,0,2145231,0,25000,0,25000,2962.77,0,0,2962.77,0,2173193.77,480157.34,0,0,0,0,0,0,0,0,0,0,0,480157.34,0,"DELANY, LOGAN D JR",15-APR-15,1003942
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M3",,N,20-MAR-16,01-FEB-16,29-FEB-16,,79197.16,128678,207875.16,130121.08,77754.08,0,1093568.55,1256694.6,7621737.46,7628251.73,0,82985,0,14700,0,97685,0,0,0,0,4743,0,0,4743,26250,128678,127421.08,0,0,0,0,0,0,2700,0,0,2700,0,130121.08,0,0,0,8014795.46,0,43100,0,8057895.46,0,0,0,0,62668.92,0,0,62668.92,84268.35,8204832.73,7690920.65,0,0,0,0,0,0,431158,0,5000,436158,0,8127078.65,0,"LIND, KATE",20-MAR-16,1056764
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2015,"Q3",,A,15-OCT-15,17-JUN-15,30-SEP-15,,0,7376470.56,7376470.56,6393957.13,982513.43,0,161133.45,0,7353991.11,6371557.13,0,7351451.11,0,23400,0,7374851.11,0,0,0,0,1540,0,0,1540,79.45,7376470.56,6373097.13,0,0,0,0,0,0,15860,0,5000,20860,0,6393957.13,0,0,0,7351451.11,0,23400,0,7374851.11,0,0,0,0,1540,0,0,1540,79.45,7376470.56,6373097.13,0,0,0,0,0,0,15860,0,5000,20860,0,6393957.13,0,"LIND, KATE",23-MAR-16,1057127
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2015,"YE",,A,29-JAN-16,01-OCT-15,31-DEC-15,,982513.43,597279.65,1579793.08,1426333.55,153459.53,0,1207082.18,972459.3,7447013.46,7344016.43,0,489470.35,0,5000,0,494470.35,0,0,0,0,52426.25,0,0,52426.25,50383.05,597279.65,1024885.55,0,0,0,0,0,0,401448,0,0,401448,0,1426333.55,0,0,0,7840921.46,0,28400,0,7869321.46,0,0,0,0,53966.25,0,0,53966.25,50462.5,7973750.21,7397982.68,0,0,0,0,0,0,417308,0,5000,422308,0,7820290.68,0,"LIND, KATE",23-MAR-16,1057130
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M11",,N,20-NOV-16,01-OCT-16,31-OCT-16,,30171.29,225867.25,256038.54,104713.14,151325.4,0,258926.23,709195.6,7938147.15,8586245.11,0,1105,0,200,0,1305,0,0,0,0,3968.92,0,0,3968.92,220593.33,225867.25,104663.14,0,0,0,0,0,0,50,0,0,50,0,104713.14,0,0,0,8338225.15,0,61000,0,8399225.15,0,0,0,0,68715.14,0,0,68715.14,799423.36,9267363.65,8654960.25,0,0,0,0,0,0,456078,0,5000,461078,0,9116038.25,0,"LIND, KATE",20-NOV-16,1126495
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,16789.32,127236.53,144025.85,115120.19,28905.66,0,807675.95,112609.83,7780427.65,7989659.34,0,90095.25,0,5000,0,95095.25,0,0,0,0,1110.36,0,0,1110.36,31030.92,127236.53,113720.19,0,0,0,0,0,0,1400,0,0,1400,0,115120.19,0,0,0,8174685.65,0,53100,0,8227785.65,0,0,0,0,64726.19,0,0,64726.19,238137.35,8530649.19,8054385.53,0,0,0,0,0,0,442358,0,5000,447358,0,8501743.53,0,"LIND, KATE",20-JUN-16,1079095
